row,article_type_filter,doi,rank,filename,doc_sha256,edge_id,var1,var2,evidence,label
6,meta-analysis,10.1016/j.ijid.2024.107109,6,PIIS1201971224001802.pdf,fe9bef5e68bef18d40b89982ae0efb1f0d331ea144e7dd8c0b5fe83ce714bea8,ee08c940217446d1b5b86b071b21105d,MRSA prevalence,study site region,"[chu_idx=65]
The study showed that MRSA prevalence ranged from 0 to 73% at 19 sites in the Asia-Paciﬁc region from 20 0 0 to 2016 [ 3 ].",NA
7,meta-analysis,10.1016/j.jep.2023.117493,7,1-s2.0-S0378874123013636-main.pdf,9dc57737be4d9985f313e51d5e8625904029700db4655a05a1547c442e4d4340,c0322e34b5044e3f807281d5a6f8eff4,curcumin and lecithin complex,chondroprotective effect,"[chu_idx=1302]
Chondroprotective effect of curcumin and lecithin complex in human chondrocytes stimulated by IL-1 β via an anti-inflammatory mechanism.",NA
8,meta-analysis,10.6004/jnccn.2024.7092,8,jnccn-article-e247092.pdf,6b1b33862d646f8aa93e55440581a73f2b7056de51af51ad48fe9888eeb1df4e,7341d56fdcd64b3eadab0dc35bb2cf40,EGFR T790M mutation,Hazard ratio: Chemotherapy + anti-PD-1/PD-L1 + anti-VEGF vs Chemotherapy,"[chu_idx=470]
Likewise, the survival bene ﬁts obtained from “Chemo_anti–PD-1/PD-L1_anti-VEGF” compared with “Chemo” d i f f e r e db a s e do nt h ep r e s e n c eo ft h eEGFR T790M variant, with HRs of 0.63 (95% CI, 0.25–1.55) in T790M-positive patients and 0.44 (95% CI, 0.35 –0.56) in T790M-negative patients.",NA
8,meta-analysis,10.6004/jnccn.2024.7092,8,jnccn-article-e247092.pdf,6b1b33862d646f8aa93e55440581a73f2b7056de51af51ad48fe9888eeb1df4e,7726abc012f14815adb1ca25d4d5b67e,ALK rearrangements,response to PD-1 blockade,"[chu_idx=896]
EGFR mutations and ALK rearrangements are associated with low response rates to PD-1 pathway blockade in non-small cell lung cancer: a retrospective analysis.",NA
9,meta-analysis,10.1001/jamanetworkopen.2021.8065,9,pei_2021_oi_210256_1619637748.9816.pdf,f5f96edde5c290bf6de5e1db7a2fdc419989ae72957186cc0bd01bcbfafb33d7,43f3448fb845488aab600887a7c50953,nivolumab cost,ICER,"[chu_idx=291]
A 2-way sensitivity analysis revealed that when the cost of nivolumab was less than $22 per mg, the ICER was lower than $100 000 per QALY regardless of the variability in the price of pembrolizumab between $37 per mg and $63 per mg.

[chu_idx=292]
When the cost of nivolumab was less than $25 per mg, the ICER was always lower than $150 000 per QALY (eFigure 7 in the Supplement).

[chu_idx=526]
When the cost of nivolumab dropped below $23 per mg, the ICER was close to zero.

[chu_idx=538]
When the cost of nivolumab dropped below $23 per mg, the ICER was close to zero.",NA
9,meta-analysis,10.1001/jamanetworkopen.2021.8065,9,pei_2021_oi_210256_1619637748.9816.pdf,f5f96edde5c290bf6de5e1db7a2fdc419989ae72957186cc0bd01bcbfafb33d7,2d2d9641a8e24a8b80843134fdbfb467,ICER,PFS hazard ratio,"[chu_idx=359]
ICER, $/QALY

[chu_idx=363]
HR for PFS (nivolumab vs pembrolizumab)",NA
9,meta-analysis,10.1001/jamanetworkopen.2021.8065,9,pei_2021_oi_210256_1619637748.9816.pdf,f5f96edde5c290bf6de5e1db7a2fdc419989ae72957186cc0bd01bcbfafb33d7,66a80fbf43b3413197060cd6915e6f89,ICER,proportion receiving BSC in pembrolizumab group,"[chu_idx=359]
ICER, $/QALY

[chu_idx=366]
Proportion of subsequent receiving BSC in the pembrolizumab group",NA
9,meta-analysis,10.1001/jamanetworkopen.2021.8065,9,pei_2021_oi_210256_1619637748.9816.pdf,f5f96edde5c290bf6de5e1db7a2fdc419989ae72957186cc0bd01bcbfafb33d7,01d25ffcfc114f318501d02763747693,proportion receiving BSC in nivolumab group,proportion receiving BSC in pembrolizumab group,"[chu_idx=388]
Proportion of subsequent receiving BSC in the nivolumab group

[chu_idx=389]
Proportion of subsequent receiving BSC in the pembrolizumab group",NA
9,meta-analysis,10.1001/jamanetworkopen.2021.8065,9,pei_2021_oi_210256_1619637748.9816.pdf,f5f96edde5c290bf6de5e1db7a2fdc419989ae72957186cc0bd01bcbfafb33d7,b418854ba30d4b958c804991e29be9b6,body weight,dosage preference,"[chu_idx=546]
Thus, for patients weighing less than 75 kg, the weight-based dosage was associated with greater cost savings; otherwise, a fixed dosage was preferred.",NA
10,meta-analysis,10.1093/ageing/afad091,10,afad091.pdf,c232d33db120a79d27727ba3b7c8cc4b358969ec9f15d2f06c06cd9022761241,03b9718abe7f474ab521390ef6e1bf18,Treatment duration (weeks),Alzheimer's disease severity,"[chu_idx=609]
Treatment duration (selected time-point, weeks)

[chu_idx=633]
AD 78/80/66 16 (16) 79.5 16.0 74.9 (1.0) 16.0 (0.4) Mild to moderate",NA
