row,article_type_filter,doi,rank,filename,doc_sha256,edge_id,var1,var2,evidence,label
5,randomized controlled trial,10.1056/NEJMoa2102383,5,NEJMoa2102383.pdf,5386174a842adc587038870e0476c2bfe17b7de9a7d24f174116a9d8477a8f84,051d5ece76724644b8ff95f7468c496f,IL-17A and IL-17F,host protection against oral candida,"[chu_idx=490]
Oral and oropharyngeal candidiasis occurred more frequently with bimekizumab than with secukinumab, a finding consistent with the contributions of interleukin-17A and interleukin-17F to host protection against candida infections at the oral mucosa18,19 and with observations from previous studies of bimekizumab.7,9,10,15,16 New diagnoses of inflammatory bowel disease have been reported with interleukin-17A inhibitors,7,9,20,21 and across the BE READY, BE VIVID, and BE SURE phase 3 trials, one case of ulcerative colitis was reported with bimekizumab.

[chu_idx=504]
Oral and oropharyngeal candidiasis occurred more frequently with bimekizumab than with secukinumab, a finding consistent with the contributions of interleukin-17A and interleukin-17F to host protection against candida infections at the oral mucosa18,19 and with observations from previous studies of bimekizumab.7,9,10,15,16 New diagnoses of inflammatory bowel disease have been reported with interleukin-17A inhibitors,7,9,20,21 and across the BE READY, BE VIVID, and BE SURE phase 3 trials, one case of ulcerative colitis was reported with bimekizumab.",NA
5,randomized controlled trial,10.1056/NEJMoa2102383,5,NEJMoa2102383.pdf,5386174a842adc587038870e0476c2bfe17b7de9a7d24f174116a9d8477a8f84,b4574e916a724c9e89aebc7d83fe3b25,bimekizumab,PASI 100 response at week 16,"[chu_idx=539]
§  Hypothesis test H1 tested the noninferiority of bimekizumab to secukinumab on the basis of PASI 100 response at week 16 with use of a noninferiority margin of −10 percentage points; bimekizumab demonstrated noninferiority

[chu_idx=546]
§  Hypothesis test H1 tested the noninferiority of bimekizumab to secukinumab on the basis of PASI 100 response at week 16 with use of a noninferiority margin of −10 percentage points; bimekizumab demonstrated noninferiority to secukinumab on the basis of the 95% confidence interval of the adjusted risk difference.",NA
6,randomized controlled trial,10.1001/jamanetworkopen.2024.26304,6,kang_2024_oi_240820_1722527189.44019.pdf,91b1227742aac9b08d85b7b0d493295580cf011a849b99640d9c63d53893edf2,56abcb14fbc44854871eea6f76500382,intervention_group,global_health_status_qol,"[chu_idx=325]
In the case of global health status or QOL, there were no significant differences between 12 and 24 weeks, but at 18 weeks the difference from the baseline score was significantly higher in the intervention group than in the control group (11.00 [95% CI, 0.78-21.22] points;P = .04; effect size = 0.42).",NA
6,randomized controlled trial,10.1001/jamanetworkopen.2024.26304,6,kang_2024_oi_240820_1722527189.44019.pdf,91b1227742aac9b08d85b7b0d493295580cf011a849b99640d9c63d53893edf2,ec26a710fb7e4b05b0d5647415bf6c5a,intervention_group,core_strategies,"[chu_idx=348]
All 3 strategies showed significant differences in the range of change in scores up to 24 weeks (core: 17 .16 [95% CI, 6.14-28.18] points,P = .002, effect size = 0.63; preparation: 23.44 [95%",NA
6,randomized controlled trial,10.1001/jamanetworkopen.2024.26304,6,kang_2024_oi_240820_1722527189.44019.pdf,91b1227742aac9b08d85b7b0d493295580cf011a849b99640d9c63d53893edf2,dea9cde3938b4ba1942688389fd52ec5,EPC interventions,QOL,"[chu_idx=534]
Third, although this study confirmed that EPC interventions can improve QOL and enhance self-management competency, it did not confirm whether self-management competency affects decisions about lifesustaining treatment.",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,4751ac0a67484ea7bff033957292f3aa,physical_function,cognitive_appraisal,"[chu_idx=204]
First, we assessed the concurrent changes in pain and physical function at 12 and 52 weeks, relative to each cognitive appraisal scale.",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,02f00d72e22d4f0fb1ffcefa0aef8f7d,FABQ_change,pain_change,"[chu_idx=217]
PSEQ, CSQ, or FABQ subscale scores at 12 weeks was associated with a concurrent change in pain or disability over the intervention period (0 to 12 weeks) or a future change over the remaining follow-up period (12 to 52 weeks).",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,4a427de0a1a44b418730dceaf53397b7,CSQ_change,disability_change,"[chu_idx=228]
PSEQ, CSQ, or FABQ subscale scores at 12 weeks was associated with a concurrent change in pain or disability over the intervention period (0 to 12 weeks) or a future change over the remaining follow-up period (12 to 52 weeks).",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,9bcc33e6e83f4054b11f5fd9f2525056,catastrophizing,pain_improvement,"[chu_idx=592]
Downloaded from https://academic.oup.com/painmedicine/article/23/4/834/6410653 by 82544544-INACTIVE user on 21 January 2026 catastrophizing, were associated with larger improvements in pain and back-related physical function.

[chu_idx=606]
Downloaded from https://academic.oup.com/painmedicine/article/23/4/834/6410653 by 82544544-INACTIVE user on 21 January 2026 catastrophizing, were associated with larger improvements in pain and back-related physical function.",NA
10,randomized controlled trial,10.1056/NEJMoa2116846,10,NEJMoa2116846.pdf,c9cc9e434a1e6cb7023f7c55baca7f12633494d7e2ca50d8a67def12f16ebf60,ee075cf0575b4489a5e2cc00cb915c02,remdesivir,time to recovery,"[chu_idx=518]
Treatment Trial (ACTT-1) showed that patients with moderate-to-severe Covid-19 who were treated with remdesivir had a shorter time to recovery and a lower risk of progression to more severe respiratory disease than patients who received placebo.6 One of the SIMPLE trials (GS-US-540-5774) showed that patients with moderate Covid-19 who received remdesivir for up to 5 days had significantly higher odds of having a better clinical status on day 11.",NA
