row,article_type_filter,doi,rank,filename,doc_sha256,edge_id,var1,var2,evidence,label
5,randomized controlled trial,10.1056/NEJMoa2102383,5,NEJMoa2102383.pdf,5386174a842adc587038870e0476c2bfe17b7de9a7d24f174116a9d8477a8f84,da17c7f9b4774d8d834d2044b300dfca,secukinumab,PASI 100 response,"[chu_idx=262]
In the maintenance population at week 48, a total of 108 patients (73.5%) who continued to receive bimekizumab every 4 weeks and 142 (66.0%) who transitioned to receive bimekizumab every 8 weeks, as compared with 171 (48.3%) who continued to receive secukinumab after week 16, had a PASI 100 response (adjusted risk differ

[chu_idx=269]
At week 48, a total of 250 patients (67.0%) who received bimekizumab as compared with 171 (46.2%) who received secukinumab had a PASI 100 response (adjusted risk difference, 20.9 percentage points; 95% CI, 14.1 to 27.7; P<0.001) (Fig.

[chu_idx=271]
In the maintenance population at week 48, a total of 108 patients (73.5%) who continued to receive bimekizumab every 4 weeks and 142 (66.0%) who transitioned to receive bimekizumab every 8 weeks, as compared with 171 (48.3%) who continued to receive secukinumab after week 16, had a PASI 100 response (adjusted risk differ ence, bimekizumab every 4 weeks vs.",NA
5,randomized controlled trial,10.1056/NEJMoa2102383,5,NEJMoa2102383.pdf,5386174a842adc587038870e0476c2bfe17b7de9a7d24f174116a9d8477a8f84,f4a5bfe73b094388928cbed7ecb6c580,bimekizumab,PASI 90 response,"[chu_idx=275]
By week 16, a total of 319 patients (85.5%) receiving bimekizumab, as compared with 275 patients (74.3%) receiving secukinumab, had a

[chu_idx=276]
PASI 90 response (adjusted risk difference, 11.3 percentage points; 95% CI, 5.8 to 16.8) (Fig.",NA
5,randomized controlled trial,10.1056/NEJMoa2102383,5,NEJMoa2102383.pdf,5386174a842adc587038870e0476c2bfe17b7de9a7d24f174116a9d8477a8f84,9dd01d07b8154f13b16ecc6cc7761125,oral candidiasis,bimekizumab,"[chu_idx=445]
Oral candidiasis infections with bimekizumab were predominantly mild (36 of 72 cases) or moderate (34 of 72 cases); none were classified by the site investigators as seri ous (according to the criteria defined in Methods), and none led to discontinuation of treatment.

[chu_idx=446]
Among patients who had oral candidiasis, 31 (43.1%) treated with bimekizumab and 4 (36.4%) treated with secukinumab reported more than one instance of the infection.",NA
5,randomized controlled trial,10.1056/NEJMoa2102383,5,NEJMoa2102383.pdf,5386174a842adc587038870e0476c2bfe17b7de9a7d24f174116a9d8477a8f84,6aa68c61c0924b03b44b6ed69177a359,PASI 100 response at week 48,hypothesis 4,"[chu_idx=519]
PASI 100 response at wk 48 — no./total no.

[chu_idx=520]
(%) H4 250/373 (67.0) 171/370 (46.2) 20.9 (14.1–27.7)",NA
6,randomized controlled trial,10.1001/jamanetworkopen.2024.26304,6,kang_2024_oi_240820_1722527189.44019.pdf,91b1227742aac9b08d85b7b0d493295580cf011a849b99640d9c63d53893edf2,b53c5c8cacf3431d8e3d84e8cae14e79,educational level,intervention group,"[chu_idx=237]
In the analysis of baseline sociodemographic characteristics, there were no significant differences between the intervention and control groups in sex, age, educational level, employment status, marital status, household monthly income, or area of residence.",NA
6,randomized controlled trial,10.1001/jamanetworkopen.2024.26304,6,kang_2024_oi_240820_1722527189.44019.pdf,91b1227742aac9b08d85b7b0d493295580cf011a849b99640d9c63d53893edf2,01ed80653d684d97adf16ae3f19f886e,intervention group,physical functioning,"[chu_idx=327]
Significant differences in score changes also were shown at 24 weeks for physical functioning (12.12 [95% CI, 3.31-20.93] points;P = .007; effect size = 0.54) and fatigue (−7 .84 [95% CI, −13.52 to −1.08] points; P = .02; effect size = −0.36).

[chu_idx=338]
Significant differences in score changes also were shown at 24 weeks for physical functioning (12.12 [95% CI, 3.31-20.93] points;P = .007; effect size = 0.54) and fatigue (−7 .84 [95% CI, −13.52 to −1.08] points; P = .02; effect size = −0.36).",NA
6,randomized controlled trial,10.1001/jamanetworkopen.2024.26304,6,kang_2024_oi_240820_1722527189.44019.pdf,91b1227742aac9b08d85b7b0d493295580cf011a849b99640d9c63d53893edf2,d54cbf402947466582550610f2bb46f7,intervention group,self-management preparation strategies change,"[chu_idx=348]
All 3 strategies showed significant differences in the range of change in scores up to 24 weeks (core: 17 .16 [95% CI, 6.14-28.18] points,P = .002, effect size = 0.63; preparation: 23.44 [95%",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,8110e37eee364f66b1ff02abc2119576,pseq_below_mcid_12_weeks,pain_change_12_52_weeks,"[chu_idx=555]
The association of minimal clinically important improvements in self-efﬁcacy, coping skills, and fear avoidance by 12 weeks with changes in pain and physical function during the treatment phase and follow-up period, with missing data imputed

[chu_idx=557]
Pain, Mean Change (95% CI)* RMDQ, Mean Change (95% CI)* 12-Week Improvement by MCID† N‡ 0 to 12 Weeks 12 to 52 Weeks 0 to 12 Weeks 12 to 52 Weeks

[chu_idx=558]
PSEQ

[chu_idx=560]
< MCID 119/254 /C0 1.32 (/C0 1.67 to /C0 0.98) /C0 0.56 (/C0 1.08 to /C0 0.04) /C0 1.92 (/C0 2.78 to /C0 1.06) /C0 0.90 (/C0 1.92 to 0.13)",NA
9,randomized controlled trial,10.1016/S2213-2600(20)30554-3,9,1-s2.0-S2213260020305543.pdf,c02174adc8dbd8cea6dec60b789beea2387f3dcde04d14ce84efdaba15ee9e1f,798c68d27ba344d69184f56a2717c0cb,FVC,forced vital capacity,"[chu_idx=600]
(A) FVC=forced vital capacity.",NA
10,randomized controlled trial,10.1056/NEJMoa2116846,10,NEJMoa2116846.pdf,c9cc9e434a1e6cb7023f7c55baca7f12633494d7e2ca50d8a67def12f16ebf60,3c7458f2f3034e98857133bbd4e5f162,time,SARS-CoV-2 viral load,"[chu_idx=286]
SARS-CoV-2 viral load decreased from 6.31±1.75 log10 copies per milliliter at baseline to 4.11±1.36 log10 copies per milliliter at day 7.

[chu_idx=287]
In the placebo group, the mean viral load decreased from 6.28±1.79 log10 copies per milliliter at baseline to 4.06±1.19 log10 copies per milliliter at day 7 (Fig.",NA
