row,article_type_filter,doi,rank,filename,doc_sha256,edge_id,var1,var2,evidence,label
4,randomized controlled trial,10.1016/j.vaccine.2022.08.036,4,1-s2.0-S0264410X22010283-main.pdf,79591d055f1066325726c99845bf1ed4a9383d3bdf6104e4997ac4e214bab758,4293bb3099cf4e839d574a87cab46671,hemorrhagic stroke,Pfizer vaccine,"[chu_idx=398]
[25] Among self-controlled case series, one reported a rate ratio of 1.38 (95 % CI 1.12–1.71) for hemorrhagic stroke following Pﬁzer vaccine, [26] another reported 0.97 (95 %

[chu_idx=400]
CI 0.54–1.27).",NA
4,randomized controlled trial,10.1016/j.vaccine.2022.08.036,4,1-s2.0-S0264410X22010283-main.pdf,79591d055f1066325726c99845bf1ed4a9383d3bdf6104e4997ac4e214bab758,cf21e8a8a1884556a4d4b52c379208b2,Angioedema,COVID-19,"[chu_idx=448]
Seen with COVID-19

[chu_idx=452]
Angioedema 0 2 0.0 1.3 /C0 1.3 0.00",NA
4,randomized controlled trial,10.1016/j.vaccine.2022.08.036,4,1-s2.0-S0264410X22010283-main.pdf,79591d055f1066325726c99845bf1ed4a9383d3bdf6104e4997ac4e214bab758,72959256441346aeb767b48499552307,heightened awareness of COVID-19 vaccine SAEs,underreporting,"[chu_idx=528]
At the same time, heightened awareness about COVID-19 vaccine SAEs can result in under and overreporting.

[chu_idx=540]
At the same time, heightened awareness about COVID-19 vaccine SAEs can result in under and overreporting.",NA
5,randomized controlled trial,10.1056/NEJMoa2102383,5,NEJMoa2102383.pdf,5386174a842adc587038870e0476c2bfe17b7de9a7d24f174116a9d8477a8f84,b555381b4f114ba5b8945679c99c7f60,secukinumab,PASI 100 at week 48,"[chu_idx=35]
At week 48, a total of 250 patients (67.0%) treated with bimekizumab had a PASI 100 response, as compared with 171 patients (46.2%) treated with secukinumab (adjusted risk difference, 20.9 percentage points; 95% CI, 14.1 to 27.7; P<0.001).

[chu_idx=42]
At week 48, a total of 250 patients (67.0%) treated with bimekizumab had a PASI 100 response, as compared with 171 patients (46.2%) treated with secukinumab (adjusted risk difference, 20.9 percentage points; 95% CI, 14.1 to 27.7; P<0.001).",NA
5,randomized controlled trial,10.1056/NEJMoa2102383,5,NEJMoa2102383.pdf,5386174a842adc587038870e0476c2bfe17b7de9a7d24f174116a9d8477a8f84,3bf5ed07a20d4a8989ad65fb5e8a1062,secukinumab,major adverse cardiovascular events,"[chu_idx=440]
There was one case of new-onset ulcerative colitis each in the bimekizumab and secukinumab groups, two cases of adjudicated MACE in the secukinumab group, and no cases of MACE in the bimekiz",NA
6,randomized controlled trial,10.1001/jamanetworkopen.2024.26304,6,kang_2024_oi_240820_1722527189.44019.pdf,91b1227742aac9b08d85b7b0d493295580cf011a849b99640d9c63d53893edf2,b0802c01e0b94fa59ad0503823148f0e,Survival probability,number of interventions received,"[chu_idx=509]
Received <10 interventions

[chu_idx=510]
Received ≥10 interventions 600

[chu_idx=512]
Survival probabilityP <.001

[chu_idx=513]
Survival probability by number of interventions receivedB 4002000 800

[chu_idx=514]
Received <10 interventions",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,45cc78ecd5604240aef8b19f9dc69866,catastrophizing,fear,"[chu_idx=376]
Additionally, the relationships among pain, catastrophizing, and fear might be more nuanced, and factors not measured in our study could be important, such as a history of trauma, perceived racism, and neighborhood safety [50, 51].",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,3d9817b5501a48fbac03d6db3c55db3e,MCID improvement in fear avoidance,physical function,"[chu_idx=555]
The association of minimal clinically important improvements in self-efﬁcacy, coping skills, and fear avoidance by 12 weeks with changes in pain and physical function during the treatment phase and follow-up period, with missing data imputed

[chu_idx=557]
Pain, Mean Change (95% CI)* RMDQ, Mean Change (95% CI)* 12-Week Improvement by MCID† N‡ 0 to 12 Weeks 12 to 52 Weeks 0 to 12 Weeks 12 to 52 Weeks",NA
9,randomized controlled trial,10.1016/S2213-2600(20)30554-3,9,1-s2.0-S2213260020305543.pdf,c02174adc8dbd8cea6dec60b789beea2387f3dcde04d14ce84efdaba15ee9e1f,cad4cf4123ab453389e96d28b1a78491,placebo,annual FVC decline ≥10%,"[chu_idx=398]
A categorical analysis of relative change from baseline to week 48 in FVC % predicted revealed a higher proportion of patients treated with pirfenidone (25 [71%]) than with placebo (15 [47%]) in the group of patients with less than 5% relative decline of

[chu_idx=399]
FVC per year, whereas placebo patients were more frequent in the group of patients experiencing deterioration (ie, FVC decline ≥10% per year

[chu_idx=400]
(p=0∙043).",NA
10,randomized controlled trial,10.1056/NEJMoa2116846,10,NEJMoa2116846.pdf,c9cc9e434a1e6cb7023f7c55baca7f12633494d7e2ca50d8a67def12f16ebf60,510c5ee2a9c040088651ae0afb5d8450,remdesivir treatment,risk of progression to more severe respiratory disease,"[chu_idx=518]
Treatment Trial (ACTT-1) showed that patients with moderate-to-severe Covid-19 who were treated with remdesivir had a shorter time to recovery and a lower risk of progression to more severe respiratory disease than patients who received placebo.6 One of the SIMPLE trials (GS-US-540-5774) showed that patients with moderate Covid-19 who received remdesivir for up to 5 days had significantly higher odds of having a better clinical status on day 11.",NA
