row,article_type_filter,doi,rank,filename,doc_sha256,edge_id,var1,var2,evidence,label
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,99322fb63bb2455e84bf8ff487311682,improvement in cognitive appraisal,improvement in physical function,"[chu_idx=285]
For most measures, clinically meaningful improvements in cognitive appraisal were associated with larger post-intervention improvements in pain and physical function (Table 4).",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,9e2604b5b42b4e738c69fc605f0bce42,improvement in pain,improvement in PSEQ,"[chu_idx=286]
For example, those with a clinically meaningful improvement in the PSEQ at the end of the intervention (week 12) experienced an additional 0.80-point improvement in pain and a 2.56-point improvement in disability at week 12, compared with those without a clinical meaningful improvement in the PSEQ.",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,a389f09a86e846fe93fa1fd476c8c6d9,improvement in disability,improvement in PSEQ,"[chu_idx=286]
For example, those with a clinically meaningful improvement in the PSEQ at the end of the intervention (week 12) experienced an additional 0.80-point improvement in pain and a 2.56-point improvement in disability at week 12, compared with those without a clinical meaningful improvement in the PSEQ.",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,08c8d32a249f4a64a96221bd174edcf9,self-efficacy,improvement in physical function,"[chu_idx=306]
Irrespective of treatment, clinically meaningful improvements in self-efficacy, catastrophizing, and fear avoidance were associated with larger 12-week improvements in pain and function.",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,6d7b847a8f4b45f5b76f1105b3571cfd,fear avoidance,improvement in pain,"[chu_idx=306]
Irrespective of treatment, clinically meaningful improvements in self-efficacy, catastrophizing, and fear avoidance were associated with larger 12-week improvements in pain and function.",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,0e443d8c14eb41adac2b21af32bb7489,improvement in self-efficacy,change in pain,"[chu_idx=539]
The association of minimal clinically important improvements in self-efﬁcacy, coping skills, and fear avoidance by 12 weeks with changes in pain and physical function during the treatment phase and follow-up period, with missing data imputed

[chu_idx=555]
The association of minimal clinically important improvements in self-efﬁcacy, coping skills, and fear avoidance by 12 weeks with changes in pain and physical function during the treatment phase and follow-up period, with missing data imputed",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,45cbcce425824484b854dc94ffb7ca38,improvement in self-efficacy,change in physical function,"[chu_idx=539]
The association of minimal clinically important improvements in self-efﬁcacy, coping skills, and fear avoidance by 12 weeks with changes in pain and physical function during the treatment phase and follow-up period, with missing data imputed

[chu_idx=555]
The association of minimal clinically important improvements in self-efﬁcacy, coping skills, and fear avoidance by 12 weeks with changes in pain and physical function during the treatment phase and follow-up period, with missing data imputed",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,b154fb6e51ba4e069b405edb2977478e,improvement in coping skills,change in pain,"[chu_idx=539]
The association of minimal clinically important improvements in self-efﬁcacy, coping skills, and fear avoidance by 12 weeks with changes in pain and physical function during the treatment phase and follow-up period, with missing data imputed

[chu_idx=555]
The association of minimal clinically important improvements in self-efﬁcacy, coping skills, and fear avoidance by 12 weeks with changes in pain and physical function during the treatment phase and follow-up period, with missing data imputed",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,c627dce7b54548a097b4944437b2395d,fear_avoidance_improvement,change in physical function,"[chu_idx=539]
The association of minimal clinically important improvements in self-efﬁcacy, coping skills, and fear avoidance by 12 weeks with changes in pain and physical function during the treatment phase and follow-up period, with missing data imputed

[chu_idx=555]
The association of minimal clinically important improvements in self-efﬁcacy, coping skills, and fear avoidance by 12 weeks with changes in pain and physical function during the treatment phase and follow-up period, with missing data imputed",NA
7,randomized controlled trial,10.1093/pm/pnab318,7,pnab318.pdf,8eefc735351d4d5f4bf33e24644c750c53ad538af5a9f27fb092ee635a6a9e3a,939838d2014e4cb190babdf18e6137f8,catastrophizing,back_physical_function_improvement,"[chu_idx=592]
Downloaded from https://academic.oup.com/painmedicine/article/23/4/834/6410653 by 82544544-INACTIVE user on 21 January 2026 catastrophizing, were associated with larger improvements in pain and back-related physical function.

[chu_idx=606]
Downloaded from https://academic.oup.com/painmedicine/article/23/4/834/6410653 by 82544544-INACTIVE user on 21 January 2026 catastrophizing, were associated with larger improvements in pain and back-related physical function.",NA
